"transaction_id","account_id","amount","currency","tx_type","status","event_timestamp","source_lsn","is_deleted","_updated_at"
"T-000120062","C1441328175","10648.06","USD","PAYMENT","SETTLED","2026-01-01 12:00:00.000000 UTC","1289","false","2026-09-06 08:08:14.984373 UTC"
"T-000020035","C1446001495","289645.52","GBP","CASH_OUT","SETTLED","2026-01-01 03:00:00.000000 UTC","396","false","2026-09-06 08:08:14.984373 UTC"
"T-000170042","C144699438","82054.36","USD","CASH_OUT","SETTLED","2026-01-01 19:00:00.000000 UTC","1943","false","2026-09-06 08:08:14.984373 UTC"
"T-000110000","C1456061400","704.74","EUR","PAYMENT","SETTLED","2026-01-01 11:00:00.000000 UTC","1162","false","2026-09-06 08:08:14.984373 UTC"
"T-000000060","C1528834618","82940.31","USD","CASH_OUT","SETTLED","2026-01-01 00:00:00.000000 UTC","94","false","2026-09-06 08:08:14.984373 UTC"
"T-000120054","C1530957251","2755.96","USD","PAYMENT","SETTLED","2026-01-01 16:00:00.000000 UTC","1642","false","2026-09-06 08:08:14.984373 UTC"
"T-000010001","C1533123860","136872.92","EUR","CASH_OUT","SETTLED","2026-01-01 06:00:00.000000 UTC","664","false","2026-09-06 08:08:14.984373 UTC"
"T-000040024","C1544614339","280877.92","USD","CASH_OUT","SETTLED","2026-01-01 04:00:00.000000 UTC","478","false","2026-09-06 08:08:14.984373 UTC"
"T-000180022","C1562764987","102265.88","GBP","CASH_OUT","SETTLED","2026-01-01 21:00:00.000000 UTC","2109","false","2026-09-06 08:08:14.984373 UTC"
"T-000130029","C1592840862","406297.68","EUR","CASH_OUT","SETTLED","2026-01-01 13:00:00.000000 UTC","1371","false","2026-09-06 08:08:14.984373 UTC"
"T-000140054","C1659309731","10498.05","GBP","PAYMENT","SETTLED","2026-01-01 14:00:00.000000 UTC","1463","false","2026-09-06 08:08:14.984373 UTC"
"T-000160009","C1663488386","1647.93","USD","PAYMENT","SETTLED","2026-01-01 18:00:00.000000 UTC","1887","false","2026-09-06 08:08:14.984373 UTC"
"T-000070027","C1765900922","982862.81","EUR","TRANSFER","SETTLED","2026-01-01 09:00:00.000000 UTC","968","false","2026-09-06 08:08:14.984373 UTC"
"T-000010033","C1799230133","1019.90","GBP","PAYMENT","SETTLED","2026-01-01 04:00:00.000000 UTC","500","false","2026-09-06 08:08:14.984373 UTC"
"T-000110025","C1807176280","89327.65","EUR","CASH_IN","SETTLED","2026-01-01 13:00:00.000000 UTC","1362","false","2026-09-06 08:08:14.984373 UTC"
"T-000130012","C1821100643","10856.63","GBP","CASH_OUT","SETTLED","2026-01-01 14:00:00.000000 UTC","1442","false","2026-09-06 08:08:14.984373 UTC"
"T-016230064","C100620455","225.83","EUR","PAYMENT","SETTLED","2026-01-17 23:00:00.000000 UTC","45204","false","2026-09-07 06:46:00.306354 UTC"
"T-016220019","C1028957060","936179.86","GBP","TRANSFER","SETTLED","2026-01-17 23:00:00.000000 UTC","45190","false","2026-09-07 06:46:00.306354 UTC"
"T-000130005","C1868578441","1101.09","USD","PAYMENT","SETTLED","2026-01-01 13:00:00.000000 UTC","1356","false","2026-09-06 08:08:14.984373 UTC"
"T-000080028","C1930837320","127954.70","USD","CASH_IN","SETTLED","2026-01-01 09:00:00.000000 UTC","970","false","2026-09-06 08:08:14.984373 UTC"
"T-000120033","C1946111918","30811.56","EUR","CASH_IN","SETTLED","2026-01-01 14:00:00.000000 UTC","1484","false","2026-09-06 08:08:14.984373 UTC"
"T-000180052","C1959708563","55827.09","EUR","CASH_IN","SETTLED","2026-01-01 18:00:00.000000 UTC","1850","false","2026-09-06 08:08:14.984373 UTC"
"T-000080018","C2002174925","214851.41","GBP","CASH_IN","SETTLED","2026-01-01 08:00:00.000000 UTC","891","false","2026-09-06 08:08:14.984373 UTC"
"T-000080048","C2022689531","628719.07","USD","CASH_IN","SETTLED","2026-01-01 09:00:00.000000 UTC","996","false","2026-09-06 08:08:14.984373 UTC"
"T-000020038","C2029372696","193605.38","EUR","CASH_OUT","SETTLED","2026-01-01 03:00:00.000000 UTC","387","false","2026-09-06 08:08:14.984373 UTC"
"T-000030033","C204322447","5775.15","EUR","PAYMENT","SETTLED","2026-01-01 04:00:00.000000 UTC","482","false","2026-09-06 08:08:14.984373 UTC"
"T-000030027","C2123222442","171369.73","GBP","CASH_OUT","SETTLED","2026-01-01 03:00:00.000000 UTC","399","false","2026-09-06 08:08:14.984373 UTC"
"T-000230056","C259077766","2033.14","EUR","PAYMENT","PENDING","2026-01-01 23:00:00.000000 UTC","2272","false","2026-09-06 08:08:14.984373 UTC"
"T-000170027","C265577219","169854.57","GBP","CASH_OUT","SETTLED","2026-01-01 20:00:00.000000 UTC","2061","false","2026-09-06 08:08:14.984373 UTC"
"T-000140027","C407997647","32635.14","USD","PAYMENT","SETTLED","2026-01-01 14:00:00.000000 UTC","1476","false","2026-09-06 08:08:14.984373 UTC"
"T-000040018","C414225167","4304.58","GBP","PAYMENT","SETTLED","2026-01-01 04:00:00.000000 UTC","496","false","2026-09-06 08:08:14.984373 UTC"
"T-000020023","C426019904","466.97","USD","PAYMENT","SETTLED","2026-01-01 02:00:00.000000 UTC","277","false","2026-09-06 08:08:14.984373 UTC"
"T-000050012","C440736059","3007.83","EUR","PAYMENT","SETTLED","2026-01-01 05:00:00.000000 UTC","590","false","2026-09-06 08:08:14.984373 UTC"
"T-000070040","C443713699","60836.64","EUR","CASH_IN","SETTLED","2026-01-01 07:00:00.000000 UTC","767","false","2026-09-06 08:08:14.984373 UTC"
"T-000010043","C460741164","85423.63","GBP","CASH_OUT","SETTLED","2026-01-01 01:00:00.000000 UTC","168","false","2026-09-06 08:08:14.984373 UTC"
"T-000070051","C464872674","231881.50","USD","CASH_IN","SETTLED","2026-01-01 10:00:00.000000 UTC","1061","false","2026-09-06 08:08:14.984373 UTC"
"T-000000055","C46941357","2970.97","USD","PAYMENT","SETTLED","2026-01-01 00:00:00.000000 UTC","75","false","2026-09-06 08:08:14.984373 UTC"
"T-000170020","C479734028","27320.20","USD","CASH_OUT","SETTLED","2026-01-01 17:00:00.000000 UTC","1746","false","2026-09-06 08:08:14.984373 UTC"
"T-000090039","C519303080","4252.82","USD","PAYMENT","SETTLED","2026-01-01 09:00:00.000000 UTC","1009","false","2026-09-06 08:08:14.984373 UTC"
"T-000010000","C527211736","47458.86","GBP","CASH_OUT","SETTLED","2026-01-01 03:00:00.000000 UTC","428","false","2026-09-06 08:08:14.984373 UTC"
"T-000120034","C564817260","100275.09","EUR","CASH_IN","SETTLED","2026-01-01 12:00:00.000000 UTC","1277","false","2026-09-06 08:08:14.984373 UTC"
"T-000070048","C57624756","228710.05","GBP","CASH_IN","SETTLED","2026-01-01 08:00:00.000000 UTC","904","false","2026-09-06 08:08:14.984373 UTC"
"T-000140043","C61426020","9758.09","GBP","PAYMENT","SETTLED","2026-01-01 14:00:00.000000 UTC","1458","false","2026-09-06 08:08:14.984373 UTC"
"T-000120037","C638695843","90556.08","EUR","CASH_IN","SETTLED","2026-01-01 12:00:00.000000 UTC","1256","false","2026-09-06 08:08:14.984373 UTC"
"T-000100026","C677120200","2998.20","USD","PAYMENT","SETTLED","2026-01-01 10:00:00.000000 UTC","1098","false","2026-09-06 08:08:14.984373 UTC"
"T-000070041","C695530017","62325.15","USD","CASH_IN","SETTLED","2026-01-01 07:00:00.000000 UTC","761","false","2026-09-06 08:08:14.984373 UTC"
"T-000080040","C727197178","142577.44","EUR","CASH_IN","SETTLED","2026-01-01 08:00:00.000000 UTC","889","false","2026-09-06 08:08:14.984373 UTC"
"T-000110006","C737104370","4233.45","EUR","PAYMENT","SETTLED","2026-01-01 11:00:00.000000 UTC","1180","false","2026-09-06 08:08:14.984373 UTC"
"T-000140011","C749981943","416001.33","GBP","CASH_OUT","SETTLED","2026-01-01 14:00:00.000000 UTC","1480","false","2026-09-06 08:08:14.984373 UTC"
"T-000060033","C751608431","3896.42","GBP","PAYMENT","SETTLED","2026-01-01 06:00:00.000000 UTC","660","false","2026-09-06 08:08:14.984373 UTC"
"T-016060019","C1031538077","106353.86","EUR","CASH_OUT","SETTLED","2026-01-17 07:00:00.000000 UTC","43491","false","2026-09-07 06:46:00.306354 UTC"
"T-016130017","C107274667","6060.80","GBP","PAYMENT","SETTLED","2026-01-17 14:00:00.000000 UTC","44208","false","2026-09-07 06:46:00.306354 UTC"
"T-016220001","C1075809828","1974.58","GBP","PAYMENT","SETTLED","2026-01-17 22:00:00.000000 UTC","45106","false","2026-09-07 06:46:00.306354 UTC"
"T-016050005","C1098798061","9797.02","EUR","PAYMENT","SETTLED","2026-01-17 06:00:00.000000 UTC","43392","false","2026-09-07 06:46:00.306354 UTC"
"T-000160024","C754527431","2871.89","GBP","PAYMENT","SETTLED","2026-01-01 17:00:00.000000 UTC","1723","false","2026-09-06 08:08:14.984373 UTC"
"T-000060010","C837073696","6666.78","USD","DEBIT","SETTLED","2026-01-01 06:00:00.000000 UTC","643","false","2026-09-06 08:08:14.984373 UTC"
"T-000200016","C895366343","7506.65","GBP","PAYMENT","SETTLED","2026-01-01 21:00:00.000000 UTC","2132","false","2026-09-06 08:08:14.984373 UTC"
"T-000190031","C903268937","12162.01","EUR","PAYMENT","SETTLED","2026-01-01 20:00:00.000000 UTC","2042","false","2026-09-06 08:08:14.984373 UTC"
"T-000010020","C908084672","358831.92","USD","TRANSFER","SETTLED","2026-01-01 06:00:00.000000 UTC","644","false","2026-09-06 08:08:14.984373 UTC"
"T-000070010","C967677821","1123206.66","EUR","TRANSFER","SETTLED","2026-01-01 08:00:00.000000 UTC","868","false","2026-09-06 08:08:14.984373 UTC"
"T-000100016","C992086987","5055.94","USD","PAYMENT","SETTLED","2026-01-01 11:00:00.000000 UTC","1170","false","2026-09-06 08:08:14.984373 UTC"
"T-000070050","C998242313","182861.45","GBP","CASH_IN","SETTLED","2026-01-01 07:00:00.000000 UTC","753","false","2026-09-06 08:08:14.984373 UTC"
"T-016060029","C1099525276","401267.85","GBP","CASH_OUT","SETTLED","2026-01-17 07:00:00.000000 UTC","43523","false","2026-09-07 06:46:00.306354 UTC"
"T-016230035","C1137465065","19867.87","EUR","PAYMENT","SETTLED","2026-01-17 23:00:00.000000 UTC","45186","false","2026-09-07 06:46:00.306354 UTC"
"T-016040015","C1227857076","16891.42","GBP","PAYMENT","SETTLED","2026-01-17 04:00:00.000000 UTC","43214","false","2026-09-07 06:46:00.306354 UTC"
"T-016200004","C1234790454","71489.91","USD","CASH_IN","SETTLED","2026-01-17 20:00:00.000000 UTC","44863","false","2026-09-07 06:46:00.306354 UTC"
"T-016100041","C1242173624","21311.74","GBP","PAYMENT","SETTLED","2026-01-17 11:00:00.000000 UTC","43962","false","2026-09-07 06:46:00.306354 UTC"
"T-016230021","C1250322906","9074.67","GBP","PAYMENT","SETTLED","2026-01-17 23:00:00.000000 UTC","45206","false","2026-09-07 06:46:00.306354 UTC"
"T-016100054","C1263468054","21217.28","GBP","PAYMENT","SETTLED","2026-01-17 10:00:00.000000 UTC","43852","false","2026-09-07 06:46:00.306354 UTC"
"T-016150018","C1279974750","10630.48","GBP","PAYMENT","SETTLED","2026-01-17 15:00:00.000000 UTC","44323","false","2026-09-07 06:46:00.306354 UTC"
"T-016150035","C1288788215","6075.20","USD","PAYMENT","SETTLED","2026-01-17 15:00:00.000000 UTC","44317","false","2026-09-07 06:46:00.306354 UTC"
"T-016030014","C1398259417","516651.02","GBP","CASH_OUT","SETTLED","2026-01-17 06:00:00.000000 UTC","43390","false","2026-09-07 06:46:00.306354 UTC"
"T-016030001","C1425926873","4561.08","GBP","PAYMENT","SETTLED","2026-01-17 03:00:00.000000 UTC","43069","false","2026-09-07 06:46:00.306354 UTC"
"T-016190040","C145500912","3046.69","GBP","PAYMENT","SETTLED","2026-01-17 22:00:00.000000 UTC","45092","false","2026-09-07 06:46:00.306354 UTC"
"T-016040027","C1461300993","71673.93","EUR","CASH_OUT","SETTLED","2026-01-17 04:00:00.000000 UTC","43169","false","2026-09-07 06:46:00.306354 UTC"
"T-016060037","C1472492430","321806.57","GBP","CASH_OUT","SETTLED","2026-01-17 06:00:00.000000 UTC","43425","false","2026-09-07 06:46:00.306354 UTC"
"T-016100017","C1509805590","379472.89","EUR","CASH_OUT","SETTLED","2026-01-17 11:00:00.000000 UTC","43961","false","2026-09-07 06:46:00.306354 UTC"
"T-016100037","C1528903130","375873.43","EUR","CASH_OUT","SETTLED","2026-01-17 13:00:00.000000 UTC","44110","false","2026-09-07 06:46:00.306354 UTC"
"T-016000044","C1529744217","1108843.41","EUR","TRANSFER","SETTLED","2026-01-17 04:00:00.000000 UTC","43216","false","2026-09-07 06:46:00.306354 UTC"
"T-016130006","C1530568196","581298.66","GBP","CASH_IN","SETTLED","2026-01-17 15:00:00.000000 UTC","44287","false","2026-09-07 06:46:00.306354 UTC"
"T-016010014","C1534823044","213658.84","EUR","CASH_IN","SETTLED","2026-01-17 01:00:00.000000 UTC","42837","false","2026-09-07 06:46:00.306354 UTC"
"T-016000048","C1543072168","5732.27","GBP","PAYMENT","SETTLED","2026-01-17 00:00:00.000000 UTC","42740","false","2026-09-07 06:46:00.306354 UTC"
"T-016140018","C1557187675","193087.93","USD","CASH_IN","SETTLED","2026-01-17 15:00:00.000000 UTC","44325","false","2026-09-07 06:46:00.306354 UTC"
"T-016170028","C1604967493","96750.38","USD","TRANSFER","SETTLED","2026-01-17 17:00:00.000000 UTC","44497","false","2026-09-07 06:46:00.306354 UTC"
"T-016200009","C1609186326","73257.66","USD","CASH_IN","SETTLED","2026-01-17 22:00:00.000000 UTC","45063","false","2026-09-07 06:46:00.306354 UTC"
"T-016180017","C1610317262","119293.17","USD","CASH_OUT","SETTLED","2026-01-17 20:00:00.000000 UTC","44848","false","2026-09-07 06:46:00.306354 UTC"
"T-016140012","C1633453343","291754.34","EUR","CASH_IN","SETTLED","2026-01-17 14:00:00.000000 UTC","44182","false","2026-09-07 06:46:00.306354 UTC"
"T-016080033","C1656379204","10760.66","GBP","PAYMENT","SETTLED","2026-01-17 09:00:00.000000 UTC","43741","false","2026-09-07 06:46:00.306354 UTC"
"T-016130029","C1667834699","18558.95","USD","PAYMENT","SETTLED","2026-01-17 14:00:00.000000 UTC","44209","false","2026-09-07 06:46:00.306354 UTC"
"T-016020021","C1695945484","358309.15","GBP","CASH_OUT","SETTLED","2026-01-17 05:00:00.000000 UTC","43297","false","2026-09-07 06:46:00.306354 UTC"
"T-016060001","C1712324745","16104.18","EUR","PAYMENT","SETTLED","2026-01-17 09:00:00.000000 UTC","43732","false","2026-09-07 06:46:00.306354 UTC"
"T-016000046","C1716364813","413.07","GBP","PAYMENT","SETTLED","2026-01-17 00:00:00.000000 UTC","42737","false","2026-09-07 06:46:00.306354 UTC"
"T-016210037","C1732380992","32087.21","EUR","PAYMENT","SETTLED","2026-01-17 23:00:00.000000 UTC","45211","false","2026-09-07 06:46:00.306354 UTC"
"T-016030038","C1734683606","18740.53","EUR","PAYMENT","SETTLED","2026-01-17 05:00:00.000000 UTC","43306","false","2026-09-07 06:46:00.306354 UTC"
"T-016070034","C1736910727","291031.50","EUR","CASH_IN","SETTLED","2026-01-17 11:00:00.000000 UTC","43963","false","2026-09-07 06:46:00.306354 UTC"
"T-016190016","C173996053","4147.17","USD","PAYMENT","SETTLED","2026-01-17 21:00:00.000000 UTC","44961","false","2026-09-07 06:46:00.306354 UTC"
"T-016120023","C1835293831","240690.07","USD","CASH_IN","SETTLED","2026-01-17 14:00:00.000000 UTC","44188","false","2026-09-07 06:46:00.306354 UTC"
"T-016110061","C1870248994","3491.13","USD","CASH_IN","SETTLED","2026-01-17 12:00:00.000000 UTC","44037","false","2026-09-07 06:46:00.306354 UTC"
"T-016070038","C1956849100","11461.03","EUR","PAYMENT","SETTLED","2026-01-17 07:00:00.000000 UTC","43514","false","2026-09-07 06:46:00.306354 UTC"
"T-016060020","C2015933696","138.34","USD","PAYMENT","SETTLED","2026-01-17 07:00:00.000000 UTC","43503","false","2026-09-07 06:46:00.306354 UTC"
"T-016080035","C2040264477","10141.15","USD","PAYMENT","SETTLED","2026-01-17 08:00:00.000000 UTC","43589","false","2026-09-07 06:46:00.306354 UTC"
"T-016090069","C2049582890","3139.76","EUR","PAYMENT","SETTLED","2026-01-17 09:00:00.000000 UTC","43702","false","2026-09-07 06:46:00.306354 UTC"
"T-016090048","C2099518661","11787.14","USD","PAYMENT","SETTLED","2026-01-17 10:00:00.000000 UTC","43819","false","2026-09-07 06:46:00.306354 UTC"
"T-016200003","C2105878717","350643.88","USD","CASH_IN","SETTLED","2026-01-17 20:00:00.000000 UTC","44877","false","2026-09-07 06:46:00.306354 UTC"
"T-016080032","C2125345150","19403.25","EUR","PAYMENT","SETTLED","2026-01-17 10:00:00.000000 UTC","43829","false","2026-09-07 06:46:00.306354 UTC"
"T-016170051","C2131498299","92095.41","USD","TRANSFER","SETTLED","2026-01-17 17:00:00.000000 UTC","44520","false","2026-09-07 06:46:00.306354 UTC"
"T-016020000","C2144591676","33359.62","EUR","PAYMENT","SETTLED","2026-01-17 02:00:00.000000 UTC","42947","false","2026-09-07 06:46:00.306354 UTC"
"T-016090058","C233578506","15188.71","USD","PAYMENT","SETTLED","2026-01-17 10:00:00.000000 UTC","43811","false","2026-09-07 06:46:00.306354 UTC"
"T-016110015","C256436731","294755.11","GBP","CASH_IN","SETTLED","2026-01-17 12:00:00.000000 UTC","44035","false","2026-09-07 06:46:00.306354 UTC"
"T-016130009","C263674979","999045.56","USD","TRANSFER","SETTLED","2026-01-17 13:00:00.000000 UTC","44116","false","2026-09-07 06:46:00.306354 UTC"
"T-016010042","C268943817","348474.74","EUR","CASH_OUT","SETTLED","2026-01-17 02:00:00.000000 UTC","42968","false","2026-09-07 06:46:00.306354 UTC"
"T-016170044","C273203753","2281.78","USD","PAYMENT","SETTLED","2026-01-17 17:00:00.000000 UTC","44493","false","2026-09-07 06:46:00.306354 UTC"
"T-016020004","C310388767","3843.47","GBP","PAYMENT","SETTLED","2026-01-17 03:00:00.000000 UTC","43044","false","2026-09-07 06:46:00.306354 UTC"
"T-016020039","C385881241","46728.30","EUR","CASH_OUT","SETTLED","2026-01-17 04:00:00.000000 UTC","43224","false","2026-09-07 06:46:00.306354 UTC"
"T-016170046","C405935870","231858.65","GBP","CASH_OUT","SETTLED","2026-01-17 17:00:00.000000 UTC","44542","false","2026-09-07 06:46:00.306354 UTC"
"T-016090036","C521133079","568861.27","EUR","TRANSFER","SETTLED","2026-01-17 09:00:00.000000 UTC","43687","false","2026-09-07 06:46:00.306354 UTC"
"T-016150013","C530434524","9323.89","USD","PAYMENT","SETTLED","2026-01-17 15:00:00.000000 UTC","44311","false","2026-09-07 06:46:00.306354 UTC"
"T-016210015","C54003087","79746.39","EUR","CASH_IN","SETTLED","2026-01-17 21:00:00.000000 UTC","44988","false","2026-09-07 06:46:00.306354 UTC"
"T-016030047","C549975877","151083.67","GBP","CASH_OUT","SETTLED","2026-01-17 03:00:00.000000 UTC","43085","false","2026-09-07 06:46:00.306354 UTC"
"T-016000011","C560760","783104.02","GBP","TRANSFER","SETTLED","2026-01-17 00:00:00.000000 UTC","42741","false","2026-09-07 06:46:00.306354 UTC"
"T-016070002","C564504818","171521.46","GBP","CASH_OUT","SETTLED","2026-01-17 09:00:00.000000 UTC","43707","false","2026-09-07 06:46:00.306354 UTC"
"T-016160010","C565277747","302546.02","EUR","CASH_OUT","SETTLED","2026-01-17 18:00:00.000000 UTC","44638","false","2026-09-07 06:46:00.306354 UTC"
"T-015210027","C574253705","4475.63","GBP","PAYMENT","SETTLED","2026-01-17 00:00:00.000000 UTC","42734","false","2026-09-07 06:46:00.306354 UTC"
"T-016130007","C61372992","131471.12","GBP","CASH_IN","SETTLED","2026-01-17 13:00:00.000000 UTC","44137","false","2026-09-07 06:46:00.306354 UTC"
"T-016030032","C614309125","62336.52","GBP","CASH_IN","SETTLED","2026-01-17 03:00:00.000000 UTC","43071","false","2026-09-07 06:46:00.306354 UTC"
"T-016210027","C629474929","15601.01","GBP","CASH_IN","SETTLED","2026-01-17 23:00:00.000000 UTC","45231","false","2026-09-07 06:46:00.306354 UTC"
"T-016190020","C634059656","143221.07","USD","CASH_OUT","SETTLED","2026-01-17 19:00:00.000000 UTC","44720","false","2026-09-07 06:46:00.306354 UTC"
"T-016010020","C637625947","7223.12","GBP","CASH_OUT","SETTLED","2026-01-17 02:00:00.000000 UTC","42958","false","2026-09-07 06:46:00.306354 UTC"
"T-016150048","C638708768","216876.06","USD","CASH_OUT","SETTLED","2026-01-17 18:00:00.000000 UTC","44606","false","2026-09-07 06:46:00.306354 UTC"
"T-016010035","C687956652","11376.29","USD","PAYMENT","SETTLED","2026-01-17 01:00:00.000000 UTC","42834","false","2026-09-07 06:46:00.306354 UTC"
"T-016060012","C691803666","9635.21","USD","PAYMENT","SETTLED","2026-01-17 06:00:00.000000 UTC","43401","false","2026-09-07 06:46:00.306354 UTC"
"T-015220013","C728520238","533626.93","EUR","CASH_IN","SETTLED","2026-01-17 01:00:00.000000 UTC","42859","false","2026-09-07 06:46:00.306354 UTC"
"T-016080023","C743339330","154748.63","EUR","CASH_OUT","SETTLED","2026-01-17 10:00:00.000000 UTC","43848","false","2026-09-07 06:46:00.306354 UTC"
"T-016170047","C745033550","27548.31","USD","PAYMENT","SETTLED","2026-01-17 17:00:00.000000 UTC","44548","false","2026-09-07 06:46:00.306354 UTC"
"T-016170068","C8120276","612507.83","EUR","TRANSFER","SETTLED","2026-01-17 18:00:00.000000 UTC","44629","false","2026-09-07 06:46:00.306354 UTC"
"T-016000030","C929559777","254248.27","EUR","TRANSFER","SETTLED","2026-01-17 00:00:00.000000 UTC","42748","false","2026-09-07 06:46:00.306354 UTC"
"T-016170061","C956834612","1284.57","EUR","PAYMENT","SETTLED","2026-01-17 17:00:00.000000 UTC","44541","false","2026-09-07 06:46:00.306354 UTC"
"T-016150063","C957024354","185430.56","USD","CASH_IN","SETTLED","2026-01-17 15:00:00.000000 UTC","44291","false","2026-09-07 06:46:00.306354 UTC"
"T-016040001","C967325055","303109.02","GBP","TRANSFER","SETTLED","2026-01-17 08:00:00.000000 UTC","43612","false","2026-09-07 06:46:00.306354 UTC"
"T-016100007","C972610318","55466.28","GBP","PAYMENT","SETTLED","2026-01-17 11:00:00.000000 UTC","43971","false","2026-09-07 06:46:00.306354 UTC"
"T-012130024","C1054778873","105289.39","GBP","CASH_IN","SETTLED","2026-01-13 13:00:00.000000 UTC","33204","false","2026-09-07 06:45:10.592193 UTC"
"T-012090025","C1061149703","411297.14","EUR","TRANSFER","SETTLED","2026-01-13 10:00:00.000000 UTC","32809","false","2026-09-07 06:45:10.592193 UTC"
"T-012010012","C106931012","7824.39","EUR","PAYMENT","SETTLED","2026-01-13 01:00:00.000000 UTC","31776","false","2026-09-07 06:45:10.592193 UTC"
"T-012050051","C1071041195","3952.69","GBP","PAYMENT","SETTLED","2026-01-13 06:00:00.000000 UTC","32418","false","2026-09-07 06:45:10.592193 UTC"
"T-012180027","C1091008091","696.58","USD","PAYMENT","SETTLED","2026-01-13 19:00:00.000000 UTC","33850","false","2026-09-07 06:45:10.592193 UTC"
"T-012110011","C1104319743","179274.89","USD","CASH_OUT","SETTLED","2026-01-13 11:00:00.000000 UTC","32942","false","2026-09-07 06:45:10.592193 UTC"
"T-012130020","C1105958723","167876.58","EUR","CASH_IN","SETTLED","2026-01-13 13:00:00.000000 UTC","33215","false","2026-09-07 06:45:10.592193 UTC"
"T-012140005","C1114225943","1215350.16","GBP","TRANSFER","SETTLED","2026-01-13 15:00:00.000000 UTC","33406","false","2026-09-07 06:45:10.592193 UTC"
"T-012120051","C1123670478","34843.59","GBP","CASH_IN","SETTLED","2026-01-13 12:00:00.000000 UTC","33067","false","2026-09-07 06:45:10.592193 UTC"
"T-012230015","C1173202663","5298.53","USD","PAYMENT","SETTLED","2026-01-13 23:00:00.000000 UTC","34282","false","2026-09-07 06:45:10.592193 UTC"
"T-012090007","C1184230787","11564.39","EUR","PAYMENT","SETTLED","2026-01-13 09:00:00.000000 UTC","32741","false","2026-09-07 06:45:10.592193 UTC"
"T-012130027","C1254967247","9433.52","EUR","PAYMENT","SETTLED","2026-01-13 13:00:00.000000 UTC","33221","false","2026-09-07 06:45:10.592193 UTC"
"T-012190038","C1257177119","31011.78","EUR","PAYMENT","SETTLED","2026-01-13 19:00:00.000000 UTC","33825","false","2026-09-07 06:45:10.592193 UTC"
"T-012190047","C1372793483","247591.71","EUR","CASH_IN","SETTLED","2026-01-13 20:00:00.000000 UTC","33917","false","2026-09-07 06:45:10.592193 UTC"
"T-012130031","C1415242562","5731.93","GBP","PAYMENT","SETTLED","2026-01-13 13:00:00.000000 UTC","33216","false","2026-09-07 06:45:10.592193 UTC"
"T-012090027","C1453762180","17761.80","USD","CASH_OUT","SETTLED","2026-01-13 10:00:00.000000 UTC","32811","false","2026-09-07 06:45:10.592193 UTC"
"T-012080023","C1454424871","11939.65","EUR","CASH_OUT","SETTLED","2026-01-13 10:00:00.000000 UTC","32830","false","2026-09-07 06:45:10.592193 UTC"
"T-012020018","C150193556","221688.57","USD","CASH_OUT","SETTLED","2026-01-13 09:00:00.000000 UTC","32702","false","2026-09-07 06:45:10.592193 UTC"
"T-011230017","C1504255227","7055.56","GBP","PAYMENT","SETTLED","2026-01-13 00:00:00.000000 UTC","31667","false","2026-09-07 06:45:10.592193 UTC"
"T-012050063","C1533946494","93912.47","USD","CASH_OUT","SETTLED","2026-01-13 05:00:00.000000 UTC","32267","false","2026-09-07 06:45:10.592193 UTC"
"T-012040031","C1535131647","194405.03","GBP","TRANSFER","SETTLED","2026-01-13 04:00:00.000000 UTC","32106","false","2026-09-07 06:45:10.592193 UTC"
"T-012080039","C1591544446","6216.59","EUR","PAYMENT","SETTLED","2026-01-13 09:00:00.000000 UTC","32719","false","2026-09-07 06:45:10.592193 UTC"
"T-012190032","C1609724165","407644.51","GBP","CASH_IN","SETTLED","2026-01-13 19:00:00.000000 UTC","33826","false","2026-09-07 06:45:10.592193 UTC"
"T-012180037","C1611852010","4509.68","GBP","PAYMENT","SETTLED","2026-01-13 19:00:00.000000 UTC","33844","false","2026-09-07 06:45:10.592193 UTC"
"T-012010022","C1612672981","2337.56","EUR","PAYMENT","SETTLED","2026-01-13 02:00:00.000000 UTC","31853","false","2026-09-07 06:45:10.592193 UTC"
"T-012160030","C1626255680","1277.03","USD","PAYMENT","SETTLED","2026-01-13 18:00:00.000000 UTC","33716","false","2026-09-07 06:45:10.592193 UTC"
"T-012180044","C1635626989","619286.67","GBP","CASH_OUT","SETTLED","2026-01-13 18:00:00.000000 UTC","33750","false","2026-09-07 06:45:10.592193 UTC"
"T-012000016","C1682547275","185788.82","EUR","CASH_OUT","SETTLED","2026-01-13 00:00:00.000000 UTC","31676","false","2026-09-07 06:45:10.592193 UTC"
"T-012210026","C1689070505","1694779.18","EUR","TRANSFER","SETTLED","2026-01-13 22:00:00.000000 UTC","34184","false","2026-09-07 06:45:10.592193 UTC"
"T-012120046","C170083806","132457.29","USD","CASH_IN","SETTLED","2026-01-13 17:00:00.000000 UTC","33618","false","2026-09-07 06:45:10.592193 UTC"
"T-012100034","C17064901","13003.23","EUR","CASH_IN","SETTLED","2026-01-13 10:00:00.000000 UTC","32806","false","2026-09-07 06:45:10.592193 UTC"
"T-012010009","C171277252","29960.11","USD","CASH_OUT","SETTLED","2026-01-13 01:00:00.000000 UTC","31760","false","2026-09-07 06:45:10.592193 UTC"
"T-012080022","C1753919793","38503.71","GBP","CASH_OUT","SETTLED","2026-01-13 08:00:00.000000 UTC","32641","false","2026-09-07 06:45:10.592193 UTC"
