"account_id","business_date","currency","opening_balance","credit_volume","debit_volume","closing_balance","txn_count","computed_at"
"C1021845700","2026-01-15","GBP","0.00","153512.67","0.00","153512.67","1","2026-09-07 19:39:59.437443 UTC"
"C1022583148","2026-01-15","EUR","0.00","29494.98","0.00","29494.98","1","2026-09-07 19:39:59.437443 UTC"
"C1023560447","2026-01-15","USD","0.00","0.00","13344.02","-13344.02","1","2026-09-07 19:39:59.437443 UTC"
"C1026553257","2026-01-15","USD","0.00","0.00","44016.89","-44016.89","1","2026-09-07 19:39:59.437443 UTC"
"C1030783476","2026-01-15","USD","0.00","92750.00","0.00","92750.00","1","2026-09-07 19:39:59.437443 UTC"
"C1035457420","2026-01-15","EUR","0.00","0.00","116562.74","-116562.74","1","2026-09-07 19:39:59.437443 UTC"
"C1038998461","2026-01-15","EUR","0.00","0.00","321846.29","-321846.29","1","2026-09-07 19:39:59.437443 UTC"
"C1040421283","2026-01-15","GBP","0.00","0.00","177911.62","-177911.62","1","2026-09-07 19:39:59.437443 UTC"
"C1041381648","2026-01-15","GBP","0.00","0.00","2887748.90","-2887748.90","1","2026-09-07 19:39:59.437443 UTC"
"C1044442531","2026-01-15","EUR","0.00","0.00","19271.23","-19271.23","1","2026-09-07 19:39:59.437443 UTC"
"C1045926266","2026-01-15","EUR","0.00","0.00","10600.26","-10600.26","1","2026-09-07 19:39:59.437443 UTC"
"C1049952138","2026-01-15","USD","0.00","0.00","15062.07","-15062.07","1","2026-09-07 19:39:59.437443 UTC"
"C1056028883","2026-01-15","GBP","0.00","0.00","143140.32","-143140.32","1","2026-09-07 19:39:59.437443 UTC"
"C1060523327","2026-01-15","USD","0.00","0.00","116704.99","-116704.99","1","2026-09-07 19:39:59.437443 UTC"
"C1060788223","2026-01-15","USD","0.00","0.00","157862.02","-157862.02","1","2026-09-07 19:39:59.437443 UTC"
"C108286680","2026-01-15","EUR","0.00","0.00","20080.79","-20080.79","1","2026-09-07 19:39:59.437443 UTC"
"C1083543866","2026-01-15","EUR","0.00","0.00","17101.69","-17101.69","1","2026-09-07 19:39:59.437443 UTC"
"C1094959711","2026-01-15","GBP","0.00","0.00","3653.28","-3653.28","1","2026-09-07 19:39:59.437443 UTC"
"C1102196009","2026-01-15","GBP","0.00","81886.67","0.00","81886.67","1","2026-09-07 19:39:59.437443 UTC"
"C1107544839","2026-01-15","EUR","0.00","0.00","18916.35","-18916.35","1","2026-09-07 19:39:59.437443 UTC"
"C1112119179","2026-01-15","EUR","0.00","0.00","397722.11","-397722.11","1","2026-09-07 19:39:59.437443 UTC"
"C1119021896","2026-01-15","GBP","0.00","0.00","74642.97","-74642.97","1","2026-09-07 19:39:59.437443 UTC"
"C1129788610","2026-01-15","USD","0.00","0.00","108279.77","-108279.77","1","2026-09-07 19:39:59.437443 UTC"
"C1135178330","2026-01-15","USD","0.00","0.00","1109744.22","-1109744.22","1","2026-09-07 19:39:59.437443 UTC"
"C1136105018","2026-01-15","GBP","0.00","0.00","7757.01","-7757.01","1","2026-09-07 19:39:59.437443 UTC"
"C1145024074","2026-01-15","EUR","0.00","0.00","339312.75","-339312.75","1","2026-09-07 19:39:59.437443 UTC"
"C1145118650","2026-01-15","EUR","0.00","55992.95","0.00","55992.95","1","2026-09-07 19:39:59.437443 UTC"
"C1152632133","2026-01-15","EUR","0.00","0.00","34868.61","-34868.61","1","2026-09-07 19:39:59.437443 UTC"
"C1165658453","2026-01-15","GBP","0.00","0.00","5301.21","-5301.21","1","2026-09-07 19:39:59.437443 UTC"
"C1166602521","2026-01-15","GBP","0.00","0.00","286542.24","-286542.24","1","2026-09-07 19:39:59.437443 UTC"
"C1168194254","2026-01-15","USD","0.00","0.00","2425.17","-2425.17","1","2026-09-07 19:39:59.437443 UTC"
"C1168784987","2026-01-15","EUR","0.00","0.00","566419.35","-566419.35","1","2026-09-07 19:39:59.437443 UTC"
"C1171723661","2026-01-15","EUR","0.00","0.00","409852.02","-409852.02","1","2026-09-07 19:39:59.437443 UTC"
"C1173313855","2026-01-15","USD","0.00","282680.80","0.00","282680.80","1","2026-09-07 19:39:59.437443 UTC"
"C1180649970","2026-01-15","EUR","0.00","0.00","371939.38","-371939.38","1","2026-09-07 19:39:59.437443 UTC"
"C1184294505","2026-01-15","USD","0.00","0.00","691.55","-691.55","1","2026-09-07 19:39:59.437443 UTC"
"C1191207287","2026-01-15","USD","0.00","0.00","41792.77","-41792.77","1","2026-09-07 19:39:59.437443 UTC"
"C1191571235","2026-01-15","USD","0.00","0.00","7487.70","-7487.70","1","2026-09-07 19:39:59.437443 UTC"
"C1192089252","2026-01-15","USD","0.00","0.00","10654.08","-10654.08","1","2026-09-07 19:39:59.437443 UTC"
"C11964442","2026-01-15","GBP","0.00","9617.61","0.00","9617.61","1","2026-09-07 19:39:59.437443 UTC"
"C1203603669","2026-01-15","EUR","0.00","216493.05","0.00","216493.05","1","2026-09-07 19:39:59.437443 UTC"
"C1205226560","2026-01-15","USD","0.00","48580.92","0.00","48580.92","1","2026-09-07 19:39:59.437443 UTC"
"C1208237412","2026-01-15","GBP","0.00","0.00","2335.26","-2335.26","1","2026-09-07 19:39:59.437443 UTC"
"C1212884235","2026-01-15","GBP","0.00","0.00","15803.05","-15803.05","1","2026-09-07 19:39:59.437443 UTC"
"C1220352779","2026-01-15","GBP","0.00","0.00","7624.10","-7624.10","1","2026-09-07 19:39:59.437443 UTC"
"C1226766648","2026-01-15","GBP","0.00","45239.55","0.00","45239.55","1","2026-09-07 19:39:59.437443 UTC"
"C1228544850","2026-01-15","USD","0.00","0.00","243879.03","-243879.03","1","2026-09-07 19:39:59.437443 UTC"
"C1244605474","2026-01-15","GBP","0.00","0.00","300814.73","-300814.73","1","2026-09-07 19:39:59.437443 UTC"
"C1261818587","2026-01-15","GBP","0.00","0.00","197370.16","-197370.16","1","2026-09-07 19:39:59.437443 UTC"
"C126880238","2026-01-15","GBP","0.00","0.00","464959.01","-464959.01","1","2026-09-07 19:39:59.437443 UTC"
"C1275638878","2026-01-15","EUR","0.00","0.00","11120.49","-11120.49","1","2026-09-07 19:39:59.437443 UTC"
"C1277153829","2026-01-15","GBP","0.00","0.00","166651.58","-166651.58","1","2026-09-07 19:39:59.437443 UTC"
"C1282225772","2026-01-15","GBP","0.00","0.00","4962.76","-4962.76","1","2026-09-07 19:39:59.437443 UTC"
"C1283726539","2026-01-15","USD","0.00","0.00","303950.66","-303950.66","1","2026-09-07 19:39:59.437443 UTC"
"C1293849510","2026-01-15","GBP","0.00","0.00","1058.26","-1058.26","1","2026-09-07 19:39:59.437443 UTC"
"C1299597477","2026-01-15","USD","0.00","0.00","414841.57","-414841.57","1","2026-09-07 19:39:59.437443 UTC"
"C1300528549","2026-01-15","EUR","0.00","224896.97","0.00","224896.97","1","2026-09-07 19:39:59.437443 UTC"
"C1306430203","2026-01-15","GBP","0.00","0.00","1848.77","-1848.77","1","2026-09-07 19:39:59.437443 UTC"
"C1311330917","2026-01-15","GBP","0.00","178687.39","0.00","178687.39","1","2026-09-07 19:39:59.437443 UTC"
"C1314570420","2026-01-15","GBP","0.00","0.00","575.17","-575.17","1","2026-09-07 19:39:59.437443 UTC"
"C1317489377","2026-01-15","USD","0.00","187596.13","0.00","187596.13","1","2026-09-07 19:39:59.437443 UTC"
"C1326029526","2026-01-15","USD","0.00","0.00","128728.84","-128728.84","1","2026-09-07 19:39:59.437443 UTC"
"C1331136910","2026-01-15","EUR","0.00","0.00","7998.05","-7998.05","1","2026-09-07 19:39:59.437443 UTC"
"C1335371798","2026-01-15","USD","0.00","0.00","3335.54","-3335.54","1","2026-09-07 19:39:59.437443 UTC"
"C1339726500","2026-01-15","EUR","0.00","113688.05","0.00","113688.05","1","2026-09-07 19:39:59.437443 UTC"
"C1352850630","2026-01-15","GBP","0.00","0.00","4154.79","-4154.79","1","2026-09-07 19:39:59.437443 UTC"
"C1354830045","2026-01-15","GBP","0.00","88706.29","0.00","88706.29","1","2026-09-07 19:39:59.437443 UTC"
"C1356121308","2026-01-15","EUR","0.00","0.00","306129.58","-306129.58","1","2026-09-07 19:39:59.437443 UTC"
"C1356708939","2026-01-15","USD","0.00","0.00","208281.32","-208281.32","1","2026-09-07 19:39:59.437443 UTC"
"C136231531","2026-01-15","USD","0.00","0.00","191807.52","-191807.52","1","2026-09-07 19:39:59.437443 UTC"
"C1364930121","2026-01-15","EUR","0.00","74620.30","0.00","74620.30","1","2026-09-07 19:39:59.437443 UTC"
"C1365203339","2026-01-15","GBP","0.00","0.00","56289.06","-56289.06","1","2026-09-07 19:39:59.437443 UTC"
"C1368905917","2026-01-15","GBP","0.00","159478.30","0.00","159478.30","1","2026-09-07 19:39:59.437443 UTC"
"C1371181698","2026-01-15","EUR","0.00","0.00","4626.97","-4626.97","1","2026-09-07 19:39:59.437443 UTC"
"C1372071455","2026-01-15","EUR","0.00","118830.69","0.00","118830.69","1","2026-09-07 19:39:59.437443 UTC"
"C1388655426","2026-01-15","GBP","0.00","0.00","109822.34","-109822.34","1","2026-09-07 19:39:59.437443 UTC"
"C1390654363","2026-01-15","GBP","0.00","53548.05","0.00","53548.05","1","2026-09-07 19:39:59.437443 UTC"
"C1394721877","2026-01-15","USD","0.00","0.00","34953.48","-34953.48","1","2026-09-07 19:39:59.437443 UTC"
"C1400375971","2026-01-15","USD","0.00","0.00","184654.07","-184654.07","1","2026-09-07 19:39:59.437443 UTC"
"C140122642","2026-01-15","GBP","0.00","0.00","195760.27","-195760.27","1","2026-09-07 19:39:59.437443 UTC"
"C1403425557","2026-01-15","EUR","0.00","0.00","32127.89","-32127.89","1","2026-09-07 19:39:59.437443 UTC"
"C1407522628","2026-01-15","USD","0.00","265711.79","0.00","265711.79","1","2026-09-07 19:39:59.437443 UTC"
"C1411350942","2026-01-15","EUR","0.00","0.00","53871.43","-53871.43","1","2026-09-07 19:39:59.437443 UTC"
"C141992883","2026-01-15","GBP","0.00","0.00","22065.83","-22065.83","1","2026-09-07 19:39:59.437443 UTC"
"C1423456203","2026-01-15","USD","0.00","110074.26","0.00","110074.26","1","2026-09-07 19:39:59.437443 UTC"
"C1430579862","2026-01-15","GBP","0.00","0.00","458476.47","-458476.47","1","2026-09-07 19:39:59.437443 UTC"
"C1431401777","2026-01-15","EUR","0.00","0.00","32966.31","-32966.31","1","2026-09-07 19:39:59.437443 UTC"
"C1434336887","2026-01-15","EUR","0.00","264434.77","0.00","264434.77","1","2026-09-07 19:39:59.437443 UTC"
"C1437527987","2026-01-15","GBP","0.00","0.00","11478.14","-11478.14","1","2026-09-07 19:39:59.437443 UTC"
"C1450186157","2026-01-15","GBP","0.00","0.00","1434.51","-1434.51","1","2026-09-07 19:39:59.437443 UTC"
"C1450198098","2026-01-15","EUR","0.00","0.00","2261.42","-2261.42","1","2026-09-07 19:39:59.437443 UTC"
"C1463384604","2026-01-15","USD","0.00","0.00","201899.37","-201899.37","1","2026-09-07 19:39:59.437443 UTC"
"C146404951","2026-01-15","EUR","0.00","0.00","9298.34","-9298.34","1","2026-09-07 19:39:59.437443 UTC"
"C1502277139","2026-01-15","USD","0.00","0.00","4828.47","-4828.47","1","2026-09-07 19:39:59.437443 UTC"
"C1503087003","2026-01-15","EUR","0.00","0.00","2630740.88","-2630740.88","1","2026-09-07 19:39:59.437443 UTC"
"C1505039246","2026-01-15","USD","0.00","17755.25","0.00","17755.25","1","2026-09-07 19:39:59.437443 UTC"
"C1524267761","2026-01-15","EUR","0.00","0.00","3900.18","-3900.18","1","2026-09-07 19:39:59.437443 UTC"
"C1528808947","2026-01-15","GBP","0.00","86688.89","0.00","86688.89","1","2026-09-07 19:39:59.437443 UTC"
"C1530970787","2026-01-15","GBP","0.00","0.00","11921.40","-11921.40","1","2026-09-07 19:39:59.437443 UTC"
"C1539048406","2026-01-15","EUR","0.00","0.00","8776.18","-8776.18","1","2026-09-07 19:39:59.437443 UTC"
"C1542425447","2026-01-15","GBP","0.00","0.00","62688.58","-62688.58","1","2026-09-07 19:39:59.437443 UTC"
"C1543382427","2026-01-15","GBP","0.00","0.00","170356.26","-170356.26","1","2026-09-07 19:39:59.437443 UTC"
"C1563729090","2026-01-15","GBP","0.00","0.00","841153.93","-841153.93","1","2026-09-07 19:39:59.437443 UTC"
"C1572484661","2026-01-15","EUR","0.00","0.00","89433.41","-89433.41","1","2026-09-07 19:39:59.437443 UTC"
"C157277860","2026-01-15","USD","0.00","0.00","708000.32","-708000.32","1","2026-09-07 19:39:59.437443 UTC"
"C1575949523","2026-01-15","USD","0.00","0.00","692.56","-692.56","1","2026-09-07 19:39:59.437443 UTC"
"C1581117342","2026-01-15","USD","0.00","0.00","2189.91","-2189.91","1","2026-09-07 19:39:59.437443 UTC"
"C158569211","2026-01-15","USD","0.00","0.00","844648.50","-844648.50","1","2026-09-07 19:39:59.437443 UTC"
"C1604289258","2026-01-15","GBP","0.00","0.00","4380.82","-4380.82","1","2026-09-07 19:39:59.437443 UTC"
"C1614040463","2026-01-15","EUR","0.00","174782.98","0.00","174782.98","1","2026-09-07 19:39:59.437443 UTC"
"C1625670090","2026-01-15","EUR","0.00","0.00","6020.77","-6020.77","1","2026-09-07 19:39:59.437443 UTC"
"C1626775681","2026-01-15","USD","0.00","0.00","13285.29","-13285.29","1","2026-09-07 19:39:59.437443 UTC"
"C1636730769","2026-01-15","USD","0.00","0.00","4405.21","-4405.21","1","2026-09-07 19:39:59.437443 UTC"
"C1641278978","2026-01-15","GBP","0.00","4979.97","0.00","4979.97","1","2026-09-07 19:39:59.437443 UTC"
"C1642080343","2026-01-15","USD","0.00","444582.16","0.00","444582.16","1","2026-09-07 19:39:59.437443 UTC"
"C1653144672","2026-01-15","EUR","0.00","0.00","12346.75","-12346.75","1","2026-09-07 19:39:59.437443 UTC"
"C1658823285","2026-01-15","EUR","0.00","157470.08","0.00","157470.08","1","2026-09-07 19:39:59.437443 UTC"
"C1668667043","2026-01-15","EUR","0.00","0.00","10767.52","-10767.52","1","2026-09-07 19:39:59.437443 UTC"
"C1674200544","2026-01-15","GBP","0.00","0.00","8346.21","-8346.21","1","2026-09-07 19:39:59.437443 UTC"
"C1674491082","2026-01-15","GBP","0.00","0.00","8049.78","-8049.78","1","2026-09-07 19:39:59.437443 UTC"
"C1677690767","2026-01-15","GBP","0.00","0.00","197506.07","-197506.07","1","2026-09-07 19:39:59.437443 UTC"
"C1682143310","2026-01-15","GBP","0.00","0.00","496826.94","-496826.94","1","2026-09-07 19:39:59.437443 UTC"
"C1687316649","2026-01-15","EUR","0.00","0.00","237430.77","-237430.77","1","2026-09-07 19:39:59.437443 UTC"
"C1687481230","2026-01-15","USD","0.00","0.00","263862.83","-263862.83","1","2026-09-07 19:39:59.437443 UTC"
"C1695950868","2026-01-15","USD","0.00","13730.30","0.00","13730.30","1","2026-09-07 19:39:59.437443 UTC"
"C1710076336","2026-01-15","GBP","0.00","0.00","60086.26","-60086.26","1","2026-09-07 19:39:59.437443 UTC"
"C1715809959","2026-01-15","EUR","0.00","134003.97","0.00","134003.97","1","2026-09-07 19:39:59.437443 UTC"
"C1722958190","2026-01-15","EUR","0.00","0.00","100000.87","-100000.87","1","2026-09-07 19:39:59.437443 UTC"
"C1738954797","2026-01-15","USD","0.00","0.00","1818.03","-1818.03","1","2026-09-07 19:39:59.437443 UTC"
"C1739766973","2026-01-15","GBP","0.00","0.00","351756.34","-351756.34","1","2026-09-07 19:39:59.437443 UTC"
"C1740947465","2026-01-15","USD","0.00","0.00","37826.65","-37826.65","1","2026-09-07 19:39:59.437443 UTC"
"C1745867904","2026-01-15","USD","0.00","0.00","21044.76","-21044.76","1","2026-09-07 19:39:59.437443 UTC"
"C174883178","2026-01-15","GBP","0.00","0.00","12686.61","-12686.61","1","2026-09-07 19:39:59.437443 UTC"
"C1755721549","2026-01-15","USD","0.00","0.00","8062.61","-8062.61","1","2026-09-07 19:39:59.437443 UTC"
"C1763754596","2026-01-15","EUR","0.00","358295.51","0.00","358295.51","1","2026-09-07 19:39:59.437443 UTC"
"C1765088108","2026-01-15","EUR","0.00","0.00","322130.41","-322130.41","1","2026-09-07 19:39:59.437443 UTC"
"C1775568781","2026-01-15","GBP","0.00","60129.33","0.00","60129.33","1","2026-09-07 19:39:59.437443 UTC"
"C1780003984","2026-01-15","EUR","0.00","0.00","3377.42","-3377.42","1","2026-09-07 19:39:59.437443 UTC"
"C1781945617","2026-01-15","GBP","0.00","0.00","765.33","-765.33","1","2026-09-07 19:39:59.437443 UTC"
"C1786907327","2026-01-15","USD","0.00","92947.51","0.00","92947.51","1","2026-09-07 19:39:59.437443 UTC"
"C1787667854","2026-01-15","EUR","0.00","0.00","124962.97","-124962.97","1","2026-09-07 19:39:59.437443 UTC"
"C1788234838","2026-01-15","GBP","0.00","0.00","233282.49","-233282.49","1","2026-09-07 19:39:59.437443 UTC"
"C1804572436","2026-01-15","GBP","0.00","0.00","57250.85","-57250.85","1","2026-09-07 19:39:59.437443 UTC"
"C1815010820","2026-01-15","USD","0.00","0.00","740221.70","-740221.70","1","2026-09-07 19:39:59.437443 UTC"
"C1826011531","2026-01-15","USD","0.00","161208.87","0.00","161208.87","1","2026-09-07 19:39:59.437443 UTC"
"C1838519086","2026-01-15","GBP","0.00","0.00","15736.73","-15736.73","1","2026-09-07 19:39:59.437443 UTC"
"C1843343821","2026-01-15","USD","0.00","0.00","219586.05","-219586.05","1","2026-09-07 19:39:59.437443 UTC"
"C1850231545","2026-01-15","EUR","0.00","0.00","284929.88","-284929.88","1","2026-09-07 19:39:59.437443 UTC"
"C1871926803","2026-01-15","GBP","0.00","0.00","18667.72","-18667.72","1","2026-09-07 19:39:59.437443 UTC"
"C1872487054","2026-01-15","GBP","0.00","427136.18","0.00","427136.18","1","2026-09-07 19:39:59.437443 UTC"
"C1874882244","2026-01-15","USD","0.00","434538.20","0.00","434538.20","1","2026-09-07 19:39:59.437443 UTC"
"C1877141681","2026-01-15","USD","0.00","0.00","109041.56","-109041.56","1","2026-09-07 19:39:59.437443 UTC"
"C1881553563","2026-01-15","USD","0.00","31346.99","0.00","31346.99","1","2026-09-07 19:39:59.437443 UTC"
"C1889552797","2026-01-15","USD","0.00","0.00","60487.26","-60487.26","1","2026-09-07 19:39:59.437443 UTC"
"C1891577322","2026-01-15","EUR","0.00","0.00","7409.76","-7409.76","1","2026-09-07 19:39:59.437443 UTC"
"C189316648","2026-01-15","USD","0.00","0.00","127608.29","-127608.29","1","2026-09-07 19:39:59.437443 UTC"
"C1893605848","2026-01-15","USD","0.00","219148.59","0.00","219148.59","1","2026-09-07 19:39:59.437443 UTC"
"C1894465060","2026-01-15","EUR","0.00","0.00","1657.81","-1657.81","1","2026-09-07 19:39:59.437443 UTC"
"C1895547793","2026-01-15","GBP","0.00","0.00","111.48","-111.48","1","2026-09-07 19:39:59.437443 UTC"
"C1897260913","2026-01-15","EUR","0.00","0.00","4900.40","-4900.40","1","2026-09-07 19:39:59.437443 UTC"
"C1905961058","2026-01-15","GBP","0.00","0.00","474.42","-474.42","1","2026-09-07 19:39:59.437443 UTC"
"C1911082416","2026-01-15","USD","0.00","0.00","12703.50","-12703.50","1","2026-09-07 19:39:59.437443 UTC"
"C1912073539","2026-01-15","GBP","0.00","0.00","1751.69","-1751.69","1","2026-09-07 19:39:59.437443 UTC"
"C1917751226","2026-01-15","USD","0.00","360300.45","0.00","360300.45","1","2026-09-07 19:39:59.437443 UTC"
"C1918619255","2026-01-15","EUR","0.00","40775.28","0.00","40775.28","1","2026-09-07 19:39:59.437443 UTC"
"C192447326","2026-01-15","EUR","0.00","0.00","7513.75","-7513.75","1","2026-09-07 19:39:59.437443 UTC"
"C1926355203","2026-01-15","USD","0.00","0.00","132760.22","-132760.22","1","2026-09-07 19:39:59.437443 UTC"
"C1941504484","2026-01-15","USD","0.00","0.00","122585.12","-122585.12","1","2026-09-07 19:39:59.437443 UTC"
"C1943888330","2026-01-15","GBP","0.00","55413.94","0.00","55413.94","1","2026-09-07 19:39:59.437443 UTC"
"C1948220220","2026-01-15","EUR","0.00","0.00","54090.95","-54090.95","1","2026-09-07 19:39:59.437443 UTC"
"C1960296458","2026-01-15","USD","0.00","0.00","248973.96","-248973.96","1","2026-09-07 19:39:59.437443 UTC"
"C1965184014","2026-01-15","EUR","0.00","0.00","162496.30","-162496.30","1","2026-09-07 19:39:59.437443 UTC"
"C1973221700","2026-01-15","USD","0.00","94082.21","0.00","94082.21","1","2026-09-07 19:39:59.437443 UTC"
"C2003571837","2026-01-15","EUR","0.00","0.00","18023.35","-18023.35","1","2026-09-07 19:39:59.437443 UTC"
"C2013196064","2026-01-15","EUR","0.00","0.00","1222.96","-1222.96","1","2026-09-07 19:39:59.437443 UTC"
"C2014037133","2026-01-15","GBP","0.00","0.00","83713.05","-83713.05","1","2026-09-07 19:39:59.437443 UTC"
"C2018082190","2026-01-15","EUR","0.00","110208.12","0.00","110208.12","1","2026-09-07 19:39:59.437443 UTC"
"C2022048501","2026-01-15","USD","0.00","0.00","21766.00","-21766.00","1","2026-09-07 19:39:59.437443 UTC"
"C2025864541","2026-01-15","EUR","0.00","0.00","185205.55","-185205.55","1","2026-09-07 19:39:59.437443 UTC"
"C2027682965","2026-01-15","EUR","0.00","0.00","8338.13","-8338.13","1","2026-09-07 19:39:59.437443 UTC"
"C2030580672","2026-01-15","GBP","0.00","171119.53","0.00","171119.53","1","2026-09-07 19:39:59.437443 UTC"
"C2032782987","2026-01-15","GBP","0.00","0.00","9670.28","-9670.28","1","2026-09-07 19:39:59.437443 UTC"
"C2046986915","2026-01-15","GBP","0.00","0.00","118496.94","-118496.94","1","2026-09-07 19:39:59.437443 UTC"
"C2049476239","2026-01-15","USD","0.00","0.00","159577.11","-159577.11","1","2026-09-07 19:39:59.437443 UTC"
"C2055673914","2026-01-15","EUR","0.00","0.00","3290.86","-3290.86","1","2026-09-07 19:39:59.437443 UTC"
"C2060916294","2026-01-15","EUR","0.00","0.00","8530.40","-8530.40","1","2026-09-07 19:39:59.437443 UTC"
"C2064702302","2026-01-15","EUR","0.00","0.00","825236.62","-825236.62","1","2026-09-07 19:39:59.437443 UTC"
"C2066401398","2026-01-15","EUR","0.00","208.75","0.00","208.75","1","2026-09-07 19:39:59.437443 UTC"
"C2073268597","2026-01-15","EUR","0.00","0.00","17391.68","-17391.68","1","2026-09-07 19:39:59.437443 UTC"
"C2075977802","2026-01-15","EUR","0.00","0.00","11238.56","-11238.56","1","2026-09-07 19:39:59.437443 UTC"
"C2080615189","2026-01-15","USD","0.00","0.00","105995.84","-105995.84","1","2026-09-07 19:39:59.437443 UTC"
"C2085495512","2026-01-15","EUR","0.00","0.00","199607.79","-199607.79","1","2026-09-07 19:39:59.437443 UTC"
"C2093111575","2026-01-15","EUR","0.00","0.00","135588.68","-135588.68","1","2026-09-07 19:39:59.437443 UTC"
"C2095280399","2026-01-15","USD","0.00","0.00","7137.16","-7137.16","1","2026-09-07 19:39:59.437443 UTC"
"C2102210732","2026-01-15","GBP","0.00","0.00","78089.85","-78089.85","1","2026-09-07 19:39:59.437443 UTC"
"C2102411681","2026-01-15","GBP","0.00","0.00","101851.22","-101851.22","1","2026-09-07 19:39:59.437443 UTC"
"C2106136915","2026-01-15","USD","0.00","0.00","19689.41","-19689.41","1","2026-09-07 19:39:59.437443 UTC"
"C211625672","2026-01-15","GBP","0.00","46203.06","0.00","46203.06","1","2026-09-07 19:39:59.437443 UTC"
"C2147266720","2026-01-15","GBP","0.00","0.00","57296.77","-57296.77","1","2026-09-07 19:39:59.437443 UTC"
"C221742313","2026-01-15","GBP","0.00","0.00","18497.16","-18497.16","1","2026-09-07 19:39:59.437443 UTC"
"C25008523","2026-01-15","USD","0.00","0.00","8.19","-8.19","1","2026-09-07 19:39:59.437443 UTC"
"C250579949","2026-01-15","EUR","0.00","0.00","1097476.86","-1097476.86","1","2026-09-07 19:39:59.437443 UTC"
"C250847635","2026-01-15","USD","0.00","0.00","10005.54","-10005.54","1","2026-09-07 19:39:59.437443 UTC"
"C256799920","2026-01-15","EUR","0.00","0.00","28423.82","-28423.82","1","2026-09-07 19:39:59.437443 UTC"
"C257277864","2026-01-15","EUR","0.00","0.00","15636.29","-15636.29","1","2026-09-07 19:39:59.437443 UTC"
"C258361097","2026-01-15","GBP","0.00","0.00","171575.04","-171575.04","1","2026-09-07 19:39:59.437443 UTC"
"C259645183","2026-01-15","USD","0.00","0.00","8785.77","-8785.77","1","2026-09-07 19:39:59.437443 UTC"
"C267350028","2026-01-15","GBP","0.00","0.00","230813.19","-230813.19","1","2026-09-07 19:39:59.437443 UTC"
"C269098704","2026-01-15","EUR","0.00","0.00","5761.55","-5761.55","1","2026-09-07 19:39:59.437443 UTC"
"C275590290","2026-01-15","EUR","0.00","0.00","74991.31","-74991.31","1","2026-09-07 19:39:59.437443 UTC"
"C27581317","2026-01-15","GBP","0.00","0.00","341150.10","-341150.10","1","2026-09-07 19:39:59.437443 UTC"
"C279167476","2026-01-15","GBP","0.00","17856.74","0.00","17856.74","1","2026-09-07 19:39:59.437443 UTC"
"C279189167","2026-01-15","EUR","0.00","0.00","14154.78","-14154.78","1","2026-09-07 19:39:59.437443 UTC"
"C28658691","2026-01-15","GBP","0.00","0.00","12546.65","-12546.65","1","2026-09-07 19:39:59.437443 UTC"
"C292765627","2026-01-15","USD","0.00","0.00","164837.44","-164837.44","1","2026-09-07 19:39:59.437443 UTC"
"C294682773","2026-01-15","EUR","0.00","0.00","576923.15","-576923.15","1","2026-09-07 19:39:59.437443 UTC"
"C299424198","2026-01-15","GBP","0.00","0.00","114630.91","-114630.91","1","2026-09-07 19:39:59.437443 UTC"
"C299775045","2026-01-15","GBP","0.00","0.00","296865.45","-296865.45","1","2026-09-07 19:39:59.437443 UTC"
"C310677160","2026-01-15","GBP","0.00","0.00","152912.13","-152912.13","1","2026-09-07 19:39:59.437443 UTC"
"C314681472","2026-01-15","USD","0.00","0.00","75309.20","-75309.20","1","2026-09-07 19:39:59.437443 UTC"
"C32644895","2026-01-15","USD","0.00","0.00","302048.14","-302048.14","1","2026-09-07 19:39:59.437443 UTC"
"C328226829","2026-01-15","USD","0.00","172546.46","0.00","172546.46","1","2026-09-07 19:39:59.437443 UTC"
"C347365139","2026-01-15","USD","0.00","0.00","1091.92","-1091.92","1","2026-09-07 19:39:59.437443 UTC"
"C349823969","2026-01-15","EUR","0.00","327604.98","0.00","327604.98","1","2026-09-07 19:39:59.437443 UTC"
"C365286670","2026-01-15","GBP","0.00","0.00","55649.46","-55649.46","1","2026-09-07 19:39:59.437443 UTC"
"C366773437","2026-01-15","GBP","0.00","0.00","48566.81","-48566.81","1","2026-09-07 19:39:59.437443 UTC"
"C385338444","2026-01-15","EUR","0.00","112550.70","0.00","112550.70","1","2026-09-07 19:39:59.437443 UTC"
"C389569417","2026-01-15","GBP","0.00","0.00","1026898.75","-1026898.75","1","2026-09-07 19:39:59.437443 UTC"
"C398709146","2026-01-15","USD","0.00","0.00","28572.20","-28572.20","1","2026-09-07 19:39:59.437443 UTC"
"C40377498","2026-01-15","USD","0.00","34470.13","0.00","34470.13","1","2026-09-07 19:39:59.437443 UTC"
"C404518000","2026-01-15","GBP","0.00","66949.87","0.00","66949.87","1","2026-09-07 19:39:59.437443 UTC"
"C40912362","2026-01-15","USD","0.00","0.00","413597.89","-413597.89","1","2026-09-07 19:39:59.437443 UTC"
"C413492391","2026-01-15","EUR","0.00","0.00","311046.27","-311046.27","1","2026-09-07 19:39:59.437443 UTC"
"C419560010","2026-01-15","EUR","0.00","0.00","44280.51","-44280.51","1","2026-09-07 19:39:59.437443 UTC"
"C420641420","2026-01-15","USD","0.00","0.00","217934.21","-217934.21","1","2026-09-07 19:39:59.437443 UTC"
